1.080621426584604805e-03,8.284872511480356749e-04,6.978178123318690140e-03,-7.276432740247473774e-03,2.318501614169243830e-03,-2.194984714193948250e-02,-1.950884846886324908e-03,6.020257646121129902e-03,-3.958050765765719348e-03,7.200645933070903837e-03,8.266431958270370473e-05,-7.495849193653647546e-03,-3.881143257864483331e-03,3.790398035817821309e-04,-6.522185407055425266e-02,-1.367354803698650478e-02,3.708550873300575645e-03,-1.238453580755849437e-02,2.863853400130955684e-03,2.820714409323077376e-03,-1.827504081789954604e-02,-3.532691798844322939e-02,-4.486187271416963718e-02,-3.397814626904849256e-02,-5.442799206433024395e-02,-4.076593138229611668e-03,2.123448268605887534e-03,-1.342151442532291128e-02,7.565283928721799889e-03,-4.937592683725489096e-02,9.252463003286415244e-03,-1.189153742584903029e-02,-2.779362345589131422e-02,1.750509332376415372e-03,-1.996153648566068028e-02,-1.645233648247934610e-02,3.259502104843270409e-03,-6.614735375484182001e-03,-1.113282226403655706e-02,4.591266252052972341e-03,-6.769207693726686514e-03,-7.689928993606764962e-03,-1.859804890131044885e-02,-1.490969367559324965e-03,-3.297384818284054830e-02,-1.330320326077272242e-03,-2.504731386566017015e-02,-1.562680366913027363e-02,-6.950413169989322348e-02,-5.593893528836879625e-02,9.149874865938323332e-03,-1.623326957279846994e-02,-4.504863531096248153e-05,5.909591120585089286e-03,2.695241835271922071e-03,-7.206471976713535454e-03,-6.490661587514967579e-02,-4.166780554073690190e-02,-9.197029504861520266e-02,3.559205462015380128e-03,-1.385015603727701716e-02,7.184242043237309971e-03,8.536977289078873099e-03,6.873843916202826421e-03,-3.908301866167152028e-02,5.086717190554312928e-03,-1.477442441754739377e-03,2.082580286105084610e-03,-2.241711452794725723e-02,2.635391103590567496e-03,-8.274876063822467209e-02,-2.898589119290617688e-02,1.840936487374822406e-03,-1.826165887498953921e-02,4.906414725841079516e-03,-3.677436381751530980e-02,5.584802259713583794e-03,-3.079267682044806165e-02,-1.544782282085765956e-04,-1.802621898630518693e-02,1.872041164629356658e-03,-3.691837714606327481e-02,1.414395744160357182e-04,-2.686201594566473005e-02,-4.847969552578934582e-03,-4.652979285589831093e-03,-7.711043027119224291e-03,-2.232977831640337030e-03,-2.257507977360950768e-02,-1.206394027944890368e-02,-6.311101271664565360e-03,2.438363451104375024e-03,-6.806387185435136544e-03,-4.469404224310835616e-02,-3.242266451110165093e-02,2.089723206708415937e-03,-9.861583643111515585e-03,4.516517355701021863e-03,8.351792969235605213e-03,1.391128065716062956e-03
-2.510575037599815929e-02,-3.096757344679623714e-03,-1.188783970436246840e-02,-1.359319940749137423e-02,-2.046076177825151277e-03,-7.051093669205643621e-03,-1.997107960755784006e-02,-1.567947542658632010e-02,-1.465250886076185921e-02,-5.633989838720321330e-04,-1.140328029879666971e-02,-2.595436977924636679e-03,-1.186886186595526027e-02,1.966598274623643228e-03,-8.294211438666154734e-03,-1.233641182462541508e-02,-3.066192360400155081e-02,-4.636864074545221648e-02,-9.416571736971857121e-03,-2.422057251312192960e-02,-1.697662295410129474e-04,-2.409788905508136736e-02,-1.854124173391791253e-02,-4.398463737060032130e-02,-1.667518666992950926e-02,-5.958815122523053454e-02,-4.430258696180855438e-03,-7.733474770465598169e-03,-3.044962522254257564e-02,-2.547660614089108932e-02,-3.889830781865333265e-03,-7.471422725291221312e-03,-6.126526863630799014e-03,-1.557170198434043584e-02,-4.590279999437552050e-02,-5.916538305520635532e-03,-3.486582346531541532e-03,-1.427657755475442158e-02,-2.523553090967234347e-02,-9.597485616208434323e-04,-3.012642024096523485e-02,-2.699158036526183579e-02,-1.383485586297306114e-03,-1.753706925842268838e-02,-1.039722977023616046e-02,-4.047308203803723359e-02,-3.519941314552954559e-02,-7.823144349471844450e-03,-2.247069281845215372e-02,-9.877414181556076755e-04,-1.480457239863874896e-02,-4.681972619355523335e-02,-8.614832320659404630e-03,-5.626939083924686891e-02,-2.068745798111182310e-02,4.386171453405252052e-03,-1.499899766772339049e-02,-1.255481945823788692e-02,-3.575578857094208196e-02,3.969117258076471089e-03,-7.215356273066131365e-03,-4.160146656546404031e-03,-9.481969325614736377e-03,4.293360811831514745e-03,2.538670508785756397e-03,-3.934148971125850380e-02,-2.252726651334469032e-02,-1.587796643806371755e-02,-2.447418068571716177e-02,-2.695654252831136688e-04,-2.744519445291859761e-02,-6.411121264033203815e-03,3.634539146930571007e-03,-1.758728849190260846e-02,-2.822559528662704764e-02,-8.259929546591937566e-03,-2.865763313822822234e-02,-1.550439475068055017e-02,-1.974635303522243035e-02,2.931441221747377313e-03,-1.359895024454549350e-02,-9.918144309428722494e-04,-2.177213710253500523e-02,-5.755420350676443420e-03,-1.993241444942905893e-02,-1.119041187681579785e-02,-1.996404099551041256e-02,-3.614684771394083285e-02,-2.461250092195599315e-02,-5.612008625061282174e-02,-2.557897189484559242e-02,-1.461822402189105752e-02,-3.828362425420994697e-02,-5.773274019360119524e-03,-2.488258742412430280e-03,5.236728893901476667e-04,-3.615757051754409090e-02,-1.851192820019686991e-02,-6.123915649450362153e-03,-4.970014983550297138e-02
1.699896970172010136e-02,6.177602579183760767e-03,1.109833892777467579e-02,-1.274574295740471541e-02,4.863606750027171799e-03,2.388463847406208096e-03,-3.566684085539795213e-02,-3.924297351523442501e-02,7.232360965023776345e-03,1.146173137969153100e-02,-5.341194614605360158e-04,9.951441344459688310e-03,1.437241359550522901e-02,-2.851507627804994449e-02,9.906525381153108434e-03,8.758116309113717080e-03,4.008324824089526395e-03,-5.104498420744674192e-03,6.104639748256701637e-04,-1.215907678775618450e-02,1.185460531778326221e-02,6.379451641185251987e-04,-1.054977202895512889e-02,-3.105998574495205666e-02,-4.360609545475568893e-03,-7.365837150268239597e-02,1.551581628321607731e-02,-8.197911145981784387e-04,1.186567336324895194e-02,-3.259186441661032774e-02,1.286952733506030455e-02,8.057547406472576057e-03,9.508570302456886836e-03,3.710215391083071523e-03,-5.937028713684600056e-02,-3.350166764478790249e-02,-1.626016210029757048e-02,-5.423369707554526187e-03,-5.243989628114409385e-02,2.899343272862120457e-03,1.523920819382962311e-02,-1.463014297056419721e-03,-1.390643334922336827e-02,1.434647585890336252e-02,-7.244592354134216095e-04,-9.529607916836768666e-03,-6.919052515970580686e-03,-2.591623825209943277e-05,-7.402142311557091681e-02,-1.485283504323309245e-04,-2.244799210333292550e-02,-6.168629066775288550e-03,-1.299923149199355699e-02,-5.361186554039609753e-02,-2.344883949871934270e-02,-3.636768986699623341e-03,1.500698047526438650e-02,1.271030892772861964e-02,-1.392913878159747210e-01,1.206936266760505472e-02,8.306626294061203453e-03,8.596988272329908476e-03,-2.526867015043610110e-02,-3.250053863781521279e-02,-1.286050024352558552e-03,6.722708958458722961e-03,-6.101590346392127273e-03,-2.922492706625368086e-03,-3.171005105732915830e-02,4.066446515326171962e-03,-2.116844777500137553e-02,-8.262586279280226265e-03,-6.926126615457439684e-03,-6.929066340218170694e-03,-1.273810851120615872e-02,1.249348890490775688e-02,5.955428971802234628e-04,1.591724927416660051e-03,7.431793347224213697e-03,-2.063128712079564941e-02,-1.007311396263133041e-02,-4.847358101270082820e-02,1.836993327090952199e-02,-5.998832000706499912e-03,-9.588380270514340609e-03,2.021479777598056415e-02,-2.279835100852989349e-02,-5.980379449876949138e-06,1.549249089670523549e-02,4.153170421143048685e-03,3.230771188792114224e-03,-1.971652158089920448e-02,-1.187685899738586404e-01,1.170386883630858410e-02,-8.391494820285450018e-03,-5.828465577517150109e-03,-2.139176920276031346e-02,-4.298313511101747864e-02,2.249297808671113508e-03,-1.514660334011619369e-02
9.067589443640167168e-03,-9.922319434305659769e-03,-2.391605518710404610e-02,-2.966088730679117269e-02,-2.019297705702127743e-02,-2.107159253747892258e-02,-2.498490201267911104e-03,9.843242608018054618e-03,-1.333328795441568460e-03,-9.741124019345015483e-03,-1.898573323450225558e-03,-2.165374777265638429e-03,9.884713319446403190e-03,-5.556313566430715056e-03,-1.525633003656001740e-02,-3.465167072905428469e-02,-4.412881805453405804e-04,-5.318562244471358724e-03,-5.939058660352047880e-03,6.708872142906496805e-03,-5.579010819377394625e-03,-1.487105677835387496e-03,-5.189999308072690276e-02,-3.387434238247655216e-02,4.072887770298905252e-04,-3.724502867442525122e-02,-6.399427876897290091e-02,-1.449052836553765822e-02,-1.507539547317193751e-03,-7.365968792863553105e-03,6.372810591417810144e-03,-2.246507226856353512e-02,5.055559896733785585e-03,-2.841656705356410129e-03,3.841597161310161823e-03,5.159341221545599154e-04,-3.227679716535991616e-02,7.380755223996282588e-03,-3.314248231783833987e-03,-6.212693248576051097e-02,-1.610215461421771188e-02,-2.189472033760431202e-02,-1.092626538330421226e-04,-1.617008182667412086e-03,-3.979451590138816108e-02,-1.193897394927700972e-03,7.607959500371963557e-03,-2.091124215481632298e-02,-2.095093237003076148e-02,1.247362747918923098e-03,1.754218433809295874e-04,-1.655057594101272400e-02,-3.662312494813546593e-02,3.580564816376252679e-03,-8.764140635271422397e-03,-6.537895313340147396e-02,-7.374882285978379137e-02,1.159877561335842522e-03,-8.608053779605606692e-03,3.363349882060884255e-03,6.299206919343491862e-04,3.022143549488487402e-03,-5.247776586040209246e-02,-5.881900881375989876e-02,-1.176221136735833284e-02,-1.165409721297416823e-02,2.644591321645517468e-04,-1.408850862404564808e-02,-3.813816284233828569e-02,1.022902410490633685e-03,-5.543741716528494123e-03,-2.002844190226227283e-02,-5.357887088870816328e-02,-2.375877286731431504e-02,-5.942455010947234051e-02,-1.823368515565768622e-01,-1.833299590710339988e-01,-2.155059634104561361e-02,-4.484208177357018599e-02,-1.385067994759836552e-02,-5.325623199581519529e-03,-6.802364171602626186e-03,-7.895282427574645823e-03,-1.058574668324663293e-02,-1.185504980282114929e-02,-3.911633585853424577e-02,-3.020858505335621835e-02,-1.400306372667903254e-02,8.364520506914052689e-03,6.164362487395491641e-03,-5.246659565943390113e-02,-5.066185863429883973e-02,-1.402806466104511429e-02,1.239102268963954145e-04,-4.467831284139078818e-03,-8.712699340784979540e-02,-7.928163909112484475e-02,-7.259361587933721438e-03,-3.039371648539734849e-02,2.325249437454601775e-03
8.158507788757707324e-03,-6.316840178662186389e-03,-2.795050945150934218e-02,-3.836021214404827795e-02,-9.213274183593300748e-03,-2.320686000478544564e-02,4.555071152786416278e-03,1.328015285697214942e-02,-1.407384187786631102e-03,-8.498995097712791491e-03,5.914542983894821582e-03,-5.314852337133357807e-03,1.008420886107774805e-02,-2.892814002428312214e-02,-2.429771193326124568e-02,-5.216708221788235456e-02,5.000337326335979604e-03,-1.753586750072266831e-02,-1.416542927252395501e-02,1.043513037265120236e-02,-7.671801860771321202e-03,9.504527550349806120e-03,-6.018948719448879991e-02,-3.834368144607069873e-02,-3.213713299260456679e-03,-3.476180235740544688e-02,-6.080365551899435950e-02,-1.654509149409455482e-02,-7.756745741065218525e-03,-4.429111662251683512e-03,9.292587476312341721e-03,-1.169565324156307540e-02,9.000189711971473550e-03,-3.606107826615412293e-03,3.536740824684692086e-03,-1.272360171198183565e-02,-5.783757820957857732e-02,1.355139395035731553e-02,-6.780924817977762586e-03,-7.471000133851091185e-02,-3.508958079388113660e-03,-2.972955294950052618e-02,7.996125864766834290e-03,1.522889819881800832e-03,-6.224291763967326752e-02,-3.994033633052396226e-04,-1.660405446015422726e-03,-1.011556155409421009e-02,-2.602231481975803007e-02,9.648272835109161782e-03,-4.281571190993815890e-04,-1.107209556691768348e-02,-2.862733054248645104e-02,9.496798359938551926e-03,-1.855687069607592221e-03,-4.603503677338993683e-02,-6.612253423852987311e-02,1.047867156087822771e-02,-5.723287436940616146e-03,2.845066970416088026e-04,2.481426330621649967e-03,6.479725114000634001e-03,-4.005566876457944403e-02,-1.055615204552824427e-01,1.258716637429857510e-02,-2.391514897115287752e-02,5.776187086883322053e-03,-3.198236573703994168e-03,-5.112797417899828112e-02,7.156861551664506216e-03,-8.846717531003633894e-03,-3.467377544774219444e-02,-4.786964144624517026e-02,-1.884731425211993994e-02,-6.747244816881781126e-02,-2.232775542396649993e-01,-2.138763688804385943e-01,-1.545908531551143383e-02,-4.891497033059999389e-02,-2.228923647174485545e-02,-1.049522796891477761e-02,-2.197981895199285773e-02,-3.227762782050724866e-03,-8.580835637568950958e-03,-2.296075967392496864e-02,-4.461651302680214037e-02,-4.515195381791303753e-02,-1.787395949667924810e-03,1.444334650987066926e-02,9.974624920959129781e-03,-4.468110148294135442e-02,-5.700546305657905322e-02,-1.320658669941265906e-02,1.557327095107974291e-02,4.937938649222983756e-03,-4.467912703670395835e-02,-1.069691905463945325e-01,-1.117515050850559355e-02,-4.022192942618252331e-02,-4.758729176730369659e-04
-2.312950301229577121e-03,-6.066898706014178799e-05,-2.492416258357721404e-03,-7.148559367757378880e-03,-2.051632803517344783e-02,-4.741494761971720706e-03,-6.684822915168364688e-04,-1.250806034231577435e-02,-3.304347464827550596e-05,-6.994945207521308106e-04,-1.881008326118727148e-02,-5.142234287809199778e-02,-3.416408367606926788e-05,-1.001778957752663679e-02,-2.367589367662237265e-03,-1.136320810273439008e-02,-1.902518470364711334e-05,-1.140425540553602346e-03,-1.333229961116022544e-02,-5.430208308598860611e-04,-1.641788513574193864e-02,-1.244512905168781991e-02,-3.729355729770844619e-03,-2.636576039882765343e-04,-7.378250461449464837e-04,-1.689083293417104059e-03,-1.904133167702770635e-02,-9.162304888474803732e-04,-6.463568743206860034e-04,-1.486317386671709428e-03,-9.533439246627306574e-04,-1.026399253678533796e-04,-3.440664105579727128e-02,-7.543060823524960767e-04,-5.414237285035206071e-04,-2.234198057449177099e-05,-3.935898015566596797e-02,1.091758851767821170e-06,-4.913215492598377310e-03,-3.040234063280355947e-02,-3.733955800737609465e-02,-2.402912776675858453e-02,-1.643567880735186115e-02,-3.697218958931713928e-03,-5.505812654133190875e-03,-1.501770525697976311e-02,-3.604246965722479601e-03,-3.129164037994458525e-03,-3.911272893363237912e-03,-3.353777871306640179e-05,-1.273850799819342683e-03,-8.213380176955054068e-03,-3.314521382361701463e-02,-5.884535194720097451e-03,-1.979549091882804035e-03,-5.274368533904350009e-02,-5.384155869715923082e-02,-4.689971734356701560e-03,-1.244906151728497612e-02,-1.756305893006882002e-02,-7.237556018147017767e-05,-7.222149788730369835e-04,-6.986615961919850903e-03,-1.006483467474739157e-02,-2.677384524313319858e-03,-4.774530961757506020e-04,-1.288455397269405722e-03,-9.603392208539229813e-03,-3.287925781974743167e-02,-1.676412924373749114e-02,-4.729157174383935569e-02,-5.971561664038782524e-03,-9.914682512615735632e-03,-1.293658022800281415e-02,-2.605405381454151126e-02,-1.161201122797619334e-01,-1.216145706126756654e-01,-2.122287313199633374e-03,-2.369607506583770729e-03,-5.620151289264851968e-03,-1.929742287582580929e-02,-3.783924634940238896e-02,-6.645050947203356984e-03,-2.377653385066125225e-06,-4.650104411769717672e-04,-2.814124032475917581e-02,-2.785765934558370738e-02,-1.171581461865223162e-02,-2.872916436955863517e-03,-5.050271099811265429e-04,-1.915536759490077401e-03,-3.109995054172398632e-02,-8.273629991909192682e-02,-1.522027078123100452e-03,-1.579428909363578271e-03,-5.759080624941992355e-02,-2.482348919581678359e-02,-4.081138323595911999e-03,-8.885902128197731287e-03,-4.882365988335601870e-02
-1.760580000340250528e-02,2.386655075579335872e-03,2.061417466874271298e-04,-7.971782366242852191e-03,-2.500720419720692256e-02,-2.693955010658832805e-03,-4.621953280426205346e-02,-3.276773852936765152e-02,-4.699603271193497633e-02,-9.367697659545592970e-03,-1.247875934994158165e-02,-3.253956542230929116e-03,-9.246832218793299418e-03,3.944173321541843968e-03,-3.802019398016498464e-02,-5.279554630104987822e-02,-6.100127742620031768e-03,-9.175301778470812408e-03,-1.112594152278600923e-02,2.545759777610845376e-03,-3.068305546280059026e-02,-5.853235647373211670e-02,-8.511740095952680107e-03,-3.931241035582377918e-02,-5.569377158221477941e-03,-2.402746846472014752e-03,-2.590133545296224860e-02,-6.950412864711097427e-03,2.719269507870825109e-03,-5.280114631743604292e-03,1.192738610883870010e-03,-4.596167420231500600e-03,-3.765323125504593804e-03,-3.570219085643566714e-02,-2.733079184661302286e-02,-5.590203349788103182e-03,-2.084315766284428051e-03,1.660726926172584328e-04,-1.134565351229710473e-02,-1.772568366101512360e-02,-1.042001528580493996e-02,-1.439361557244223100e-02,-3.593690604838606362e-03,-3.690642772444130415e-03,-2.444990656844003851e-03,-2.800948606827891041e-03,-1.250814296341373755e-02,-5.907614535038741010e-03,-4.058186439012656521e-02,2.533715686976689696e-03,-1.817656171449066882e-02,-6.135357610398717298e-02,-4.031047410935073572e-03,1.438994793490078195e-04,2.458503071044781940e-03,-1.921297735518345817e-02,-7.414241508834740202e-03,-1.028588578539157972e-02,-1.347757987668019020e-02,-2.048616894480459472e-02,-3.518877758342076056e-02,5.590187848277028415e-03,-1.526909239099438764e-02,-2.977833646035321635e-03,-3.934436097135840527e-03,-1.064073705784673862e-02,-1.052071945148713716e-02,-2.332124270437296865e-02,4.764171864180988258e-03,3.664433972164760078e-04,-1.269849500444331092e-02,-9.582390867984624805e-03,2.645762328465139923e-03,-6.502574619701828595e-03,2.955654721253586636e-03,-8.406469729857590778e-03,-2.570301656315221450e-03,-1.696910058124401210e-02,-1.608750567645667040e-02,2.191498583845707948e-03,7.151096781718990769e-04,3.037320161090706350e-03,-1.011530501713964192e-02,-3.325129963680062417e-03,-2.839799819334931641e-02,-3.004204625630202408e-02,1.916882146950404930e-03,-1.182450689987146752e-02,-4.497565478964982155e-02,-2.514098275496756685e-03,-3.497049505083338339e-02,-2.353675596141524551e-03,-1.944686747804280635e-02,-5.685819500780242564e-02,3.229818110762172623e-03,-3.867693154484097562e-02,3.147585740539526888e-03,-1.118159819402109179e-05,-7.205495696197772304e-03,2.928206219096729512e-03
8.104649620310877545e-03,-2.106915049549540342e-02,1.866600086467107289e-03,1.746172000077317321e-03,-7.942608164165565476e-02,-1.683525656275719484e-03,-1.711379066302600727e-01,-1.616557291677045427e-02,7.162699136132877342e-03,-2.222547260266471980e-02,1.507106475088670905e-02,-1.080803845044275846e-03,4.394668998585538056e-03,-1.339088668256049885e-02,1.396247234405456616e-03,-4.500923226411557287e-02,5.888005102897553300e-04,3.010994185276061330e-03,3.359871854783924583e-03,-6.259798857020770768e-03,5.635396714511853311e-03,-3.501882565006098069e-02,-4.991948041141114345e-03,-9.809771798828137435e-03,-3.752075352234429673e-03,-4.181896992399458668e-03,8.400250346967008674e-03,1.297192207846320500e-02,9.743366373675454994e-03,-4.714985977981589471e-03,1.901836738048112707e-03,-9.827116057981033492e-04,-2.231570700976837074e-02,-3.042101991437684561e-02,-1.573583860410865398e-02,-3.526023827634894303e-03,9.780223347926275679e-03,1.349639736013208413e-03,2.780082298258323981e-03,-7.101074325072587179e-02,7.043425514183576652e-03,-7.356853702026322495e-03,-2.047604031847027883e-02,6.748632679647315058e-04,4.653441716681139262e-03,3.720701795451364369e-03,-1.908828499490544672e-02,1.849048695355182126e-03,-2.781857522785502468e-02,1.174446168448461947e-02,-1.011769135066797887e-02,-8.234571794573097847e-03,-9.988340330301159753e-03,9.068399479189581669e-04,7.184321335168442069e-03,-5.869094096453841836e-02,2.854383507517876950e-03,-9.857999812221462932e-03,8.481609274602841531e-03,6.011643716729020426e-04,-7.582986342320685580e-03,-2.639678336616713139e-03,5.813606674135662900e-03,-1.161909858062659673e-02,7.633632354122510399e-03,2.382437796103920036e-03,3.748612418793428880e-03,2.351777796549825439e-03,8.333082983756012752e-03,7.320935427146402219e-04,1.083652214476171771e-02,-1.536243459906949660e-02,9.488174504866164760e-03,-1.410853658885202755e-02,4.136915579226241313e-03,-7.909398913920950847e-03,5.473805194467940005e-03,8.281502988763955742e-03,5.301350942537585986e-03,-2.955082150857268886e-03,7.718655955552433667e-03,1.603762775819816966e-02,5.824949923733724333e-03,-1.400734029005756831e-02,1.746021296533672995e-05,-1.891729096980676594e-02,8.703541677484993855e-04,-6.834672972444000294e-03,5.346939545089912649e-03,-8.231784881494119688e-03,5.954266277643172067e-03,-5.036167940835278856e-03,-2.503429494655207144e-02,-1.364248853154048646e-02,-1.228939721845900834e-03,-3.169034378047719258e-05,4.649686719055190487e-03,2.835897316658564371e-03,-8.384044888625430403e-03,1.068185297079571328e-02
-1.083321196628839189e-02,-1.362010009422265355e-03,-2.152106851087243200e-03,-3.843136283771864115e-02,-5.416396708515902603e-03,-3.070276361976098656e-04,-1.569238830107844151e-03,7.122194187180075353e-03,-6.148699185943629075e-03,-5.260286286774773501e-03,2.908500656054746614e-04,-2.195600959099941463e-02,-8.840278034152326825e-03,-3.879159165838252932e-04,-1.467272594786184214e-03,-5.784569416926732544e-03,-3.573182443066924563e-03,-5.428686081969757993e-02,-1.391550651873951772e-02,-2.034815763731545601e-03,-5.986684152131882541e-03,6.130860743115973399e-03,-5.563156149380321658e-02,-3.534136251863673195e-02,-8.203107274946219718e-03,-1.162214589231425066e-02,6.925270800811622607e-03,-4.445840474910944806e-02,-2.911395593462096087e-03,-6.078684771973374978e-03,3.487506486204328127e-03,1.247046879963908950e-03,-3.938512594724730143e-02,-1.049230168974624178e-03,4.633959478672067256e-03,-2.399780982133914442e-02,-5.083106565480610683e-03,-1.560059625458354304e-04,1.781760308000590598e-03,-1.198940800768255599e-02,-2.267765272261845766e-02,-1.134297846682308375e-02,4.594059049575549558e-03,5.342645396126499691e-03,-2.823253089795052517e-02,7.688706491324470704e-04,3.272474173077188908e-03,4.598576483915151059e-04,-4.532251352019800450e-02,-8.787876293003193950e-02,6.053798228267348591e-03,-6.575631582939278630e-03,-1.044995559447370326e-03,-1.398779754797645491e-01,-6.752315782574846992e-03,1.485861936779353520e-03,-2.798193822160288668e-02,-8.342452299279434769e-03,-1.212930829302067970e-01,6.579457603892446826e-04,4.912126245734560470e-03,2.283118921223681319e-03,2.926394222299233405e-03,-7.286398973611607488e-04,-2.032214423166056605e-02,-5.357772643936820067e-02,-1.276896702903873582e-02,3.384627675477314135e-03,-6.493830187200400061e-03,3.716528790236206525e-03,1.098851992139104894e-03,2.555753498209023533e-04,3.921261277680221369e-03,-6.203773421741720639e-03,-6.535111794631953686e-03,-1.931658369936939401e-02,4.421557064199777010e-03,-1.647538360569233973e-02,1.107678786233412538e-03,4.558842322725964458e-03,-7.007935641036855401e-04,-2.081796509149902441e-02,-3.330724927601114160e-03,-2.689747364998495982e-03,-1.806577544327891971e-02,1.829655939016960886e-03,-1.000811994999284416e-02,-7.931127137587923315e-03,-1.261423832093933051e-02,1.834022375859500897e-04,-5.082678077913604930e-02,1.181247582509037386e-04,-7.094333126615626206e-02,-2.611430677126858058e-02,3.058149884088590120e-03,-8.049453417888341455e-02,-4.102803391362774832e-02,-1.095291348963911560e-03,2.057221069727832585e-03,1.809544492485826161e-03
